1,"[-0.883, 66.989, -5.0]",1819.2,24000,,6
1,"[-0.974, 67.287, -5.0]",1819.2,24000,,6
1,"[-1.115, 67.565, -5.0]",1819.2,24000,,6
1,"[-1.302, 67.815, -5.0]",1819.2,24000,,6
1,"[-1.529, 68.028, -5.0]",1819.2,24000,,6
3,"[-2.088, 67.942, -5.0]",1000.0,24000,0.4,6
3,"[-2.154, 67.801, -5.0]",1000.0,24000,0.4,6
1,"[-2.163, 67.755, -5.0]",1819.2,24000,,6
1,"[-2.166, 67.708, -5.0]",1819.2,24000,,6
1,"[-2.199, 62.257, -5.0]",1819.2,24000,,6
1,"[-2.194, 62.197, -5.0]",1819.2,24000,,6
1,"[-2.182, 62.139, -5.0]",1819.2,24000,,6
3,"[-1.683, 61.871, -5.0]",1000.0,24000,0.4,6
3,"[-1.545, 61.945, -5.0]",1000.0,24000,0.4,6
1,"[-1.41, 62.063, -5.0]",1819.2,24000,,6
1,"[-1.374, 62.085, -5.0]",1819.2,24000,,6
1,"[-1.25, 62.169, -5.0]",1819.2,24000,,6
1,"[-1.161, 62.29, -5.0]",1819.2,24000,,6
1,"[-1.084, 62.419, -5.0]",1819.2,24000,,6
1,"[-1.017, 62.553, -5.0]",1819.2,24000,,6
1,"[-0.958, 62.691, -5.0]",1819.2,24000,,6
1,"[-0.906, 62.832, -5.0]",1819.2,24000,,6
1,"[-0.86, 62.974, -5.0]",1819.2,24000,,6
1,"[-0.819, 63.118, -5.0]",1819.2,24000,,6
1,"[-0.782, 63.266, -5.0]",1819.2,24000,,6
1,"[-0.742, 63.443, -5.0]",1819.2,24000,,6
1,"[-0.704, 63.638, -5.0]",1819.2,24000,,6
1,"[-0.663, 63.881, -5.0]",1819.2,24000,,6
1,"[-0.626, 64.15, -5.0]",1819.2,24000,,6
1,"[-0.586, 64.51, -5.0]",1819.2,24000,,6
1,"[-0.553, 64.902, -5.0]",1819.2,24000,,6
1,"[-0.533, 65.272, -5.0]",1819.2,24000,,6
1,"[-0.524, 65.599, -5.0]",1819.2,24000,,6
1,"[-0.524, 65.847, -5.0]",1819.2,24000,,6
1,"[-0.53, 66.064, -5.0]",1819.2,24000,,6
1,"[-0.54, 66.245, -5.0]",1819.2,24000,,6
1,"[-0.552, 66.395, -5.0]",1819.2,24000,,6
1,"[-0.57, 66.543, -5.0]",1819.2,24000,,6
1,"[-0.594, 66.692, -5.0]",1819.2,24000,,6
1,"[-0.622, 66.839, -5.0]",1819.2,24000,,6
1,"[-0.634, 66.886, -5.0]",1819.2,24000,,6
1,"[-0.747, 67.201, -5.0]",1819.2,24000,,6
1,"[-0.919, 67.488, -5.0]",1819.2,24000,,6
1,"[-1.143, 67.736, -5.0]",1819.2,24000,,6
1,"[-1.41, 67.937, -5.0]",1819.2,24000,,6
3,"[-1.966, 67.835, -5.0]",1000.0,24000,0.4,6
3,"[-2.028, 67.692, -5.0]",1000.0,24000,0.4,6
1,"[-2.035, 67.647, -5.0]",1819.2,24000,,6
1,"[-2.037, 67.603, -5.0]",1819.2,24000,,6
1,"[-1.97, 62.428, -5.0]",1819.2,24000,,6
1,"[-1.967, 62.385, -5.0]",1819.2,24000,,6
3,"[-1.522, 62.036, -5.0]",1000.0,24000,0.4,6
3,"[-1.374, 62.085, -5.0]",1000.0,24000,0.4,6
1,"[-1.291, 62.135, -5.0]",1819.2,24000,,6
1,"[-1.197, 62.187, -5.0]",1819.2,24000,,6
1,"[-1.069, 62.266, -5.0]",1819.2,24000,,6
1,"[-0.973, 62.381, -5.0]",1819.2,24000,,6
1,"[-0.889, 62.505, -5.0]",1819.2,24000,,6
1,"[-0.815, 62.636, -5.0]",1819.2,24000,,6
1,"[-0.75, 62.771, -5.0]",1819.2,24000,,6
1,"[-0.692, 62.909, -5.0]",1819.2,24000,,6
1,"[-0.64, 63.05, -5.0]",1819.2,24000,,6
1,"[-0.593, 63.192, -5.0]",1819.2,24000,,6
1,"[-0.551, 63.337, -5.0]",1819.2,24000,,6
1,"[-0.511, 63.487, -5.0]",1819.2,24000,,6
1,"[-0.468, 63.673, -5.0]",1819.2,24000,,6
1,"[-0.427, 63.87, -5.0]",1819.2,24000,,6
1,"[-0.386, 64.104, -5.0]",1819.2,24000,,6
1,"[-0.347, 64.371, -5.0]",1819.2,24000,,6
1,"[-0.314, 64.647, -5.0]",1819.2,24000,,6
1,"[-0.288, 64.93, -5.0]",1819.2,24000,,6
1,"[-0.271, 65.197, -5.0]",1819.2,24000,,6
1,"[-0.262, 65.444, -5.0]",1819.2,24000,,6
1,"[-0.26, 65.66, -5.0]",1819.2,24000,,6
1,"[-0.264, 65.85, -5.0]",1819.2,24000,,6
1,"[-0.272, 66.022, -5.0]",1819.2,24000,,6
1,"[-0.283, 66.171, -5.0]",1819.2,24000,,6
